Validator,PT_VERSION,2.11.0
Validator,HIP_VERSION,702
Validator,HIPBLASLT_VERSION,100201-5b515cf1bc
Validator,GCN_ARCH_NAME,gfx1100
Validator,ROCBLAS_VERSION,5.2.0.5b515cf1bc
GemmTunableOp_float_TN,tn_768_219_768_ld_768_768_768,Gemm_Rocblas_-1140855675,0.140549
GemmTunableOp_float_TN,tn_2048_219_768_ld_768_768_2048,Gemm_Rocblas_-1140855758,0.278036
GemmTunableOp_float_TN,tn_768_219_2048_ld_2048_2048_768,Gemm_Rocblas_-1140855762,0.325267
GemmTunableOp_float_TN,tn_768_1_768_ld_768_168192_768,Gemm_Rocblas_-1140855873,0.0401503
GemmTunableOp_float_TN,tn_512_219_768_ld_768_768_512,Gemm_Rocblas_-1140855706,0.0915112
GemmTunableOp_float_TN,tn_50_219_512_ld_512_512_50,Gemm_Rocblas_-1140855902,0.0247991
GemmTunableOp_float_NN,nn_456_640_219_ld_456_219_456,Gemm_Rocblas_-1140853866,0.0637852
GemmTunableOp_float_NN,nn_456_512_219_ld_456_219_456,Gemm_Rocblas_-1140853925,0.0601987
GemmTunableOp_float_NT,nt_1_273600_9_ld_1_273600_1,Gemm_Rocblas_-9,0.153437
GemmTunableOp_float_TN,tn_768_264_128_ld_128_128_768,Gemm_Rocblas_-1140855741,0.0522654
GemmTunableOp_float_TN,tn_768_264_768_ld_768_768_768,Gemm_Rocblas_-1140855675,0.156297
GemmTunableOp_float_TN,tn_2048_264_768_ld_768_768_2048,Gemm_Rocblas_-1140855639,0.449749
GemmTunableOp_float_TN,tn_768_264_2048_ld_2048_2048_768,Gemm_Rocblas_-1140855648,0.37582
GemmTunableOp_float_TN,tn_768_1_768_ld_768_202752_768,Gemm_Rocblas_-9,0.0417101
GemmTunableOp_float_TN,tn_512_264_768_ld_768_768_512,Gemm_Rocblas_-1140855656,0.119679
GemmTunableOp_float_TN,tn_50_264_512_ld_512_512_50,Gemm_Rocblas_-1140855837,0.0311164
GemmTunableOp_float_NN,nn_560_640_264_ld_560_264_560,Gemm_Rocblas_-1140853868,0.0881004
GemmTunableOp_float_NN,nn_560_512_264_ld_560_264_560,Gemm_Rocblas_-1140853871,0.06488
GemmTunableOp_float_NT,nt_1_336000_9_ld_1_336000_1,Gemm_Rocblas_-1140854912,0.182817
